type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Current_measured_delta,Current_measured_max,Current_measured_mean,Current_measured_min,Current_measured_slope,Current_measured_std,Sense_current_delta,Sense_current_max,Sense_current_mean,Sense_current_min,Sense_current_slope,Sense_current_std,Temperature_measured_delta,Temperature_measured_max,Temperature_measured_mean,Temperature_measured_min,Temperature_measured_slope,Temperature_measured_std,Time_delta,Time_max,Time_mean,Time_min,Time_slope,Time_std,Voltage_measured_delta,Voltage_measured_max,Voltage_measured_mean,Voltage_measured_min,Voltage_measured_slope,Voltage_measured_std,SoH_%,SoC_Progress_%
discharge,[2008.      5.      4.     19.     37.      7.89],24,B0006,251,868,00868.csv,1.509391504602082,,,-0.0020555615430218966,0.0019635914622084336,-1.7516949849801624,-2.0151247064734266,0.0036686467440276336,0.6726373836789596,,,,,,,10.398937171848985,39.53866201326228,32.58978020040808,23.95941142019243,0.039981142370175235,4.000898498406376,3131.625,3131.625,1561.2765538922154,0.0,9.377823799436221,904.183714251595,-0.6951328162326442,4.183501501534186,3.439943269617906,2.450611393803655,-0.0020952108511844564,0.24316998214821461,74.15927024943012,49.586463141070595
impedance,[2008.       5.       4.      20.      30.      47.687],24,B0006,252,869,00869.csv,,0.06972534834514055,0.09161565328372992,,,,,,,(-15.2469482421875+475.77634048461914j),(926.0668334960938+111.05223846435547j),(822.5882670084635-26.05774994691213j),(797.24853515625-13.180215835571289j),,98.14720074851161,,,,,,,,,,,,,,,,,,,,
charge,[2.0080e+03 5.0000e+00 4.0000e+00 2.1000e+01 2.0000e+00 4.1203e+01],24,B0006,253,870,00870.csv,,,,0.027955933458226067,1.5201371815158178,0.5365668293237158,-3.7249541026012265,-0.00046932674486182445,0.5885473677587595,,,,,,,-1.9973270456596346,28.864999475314598,25.633776388554608,23.945555679067976,-0.0011565936304285245,1.6025871865688144,10806.593999999997,10806.593999999997,5285.651754716981,0.0,2.8430699821151237,3176.19438331391,0.5316901688120619,4.2018643305032475,4.169644676616033,3.2821691530410773,3.788916011515456e-05,0.07003522771440752,,
impedance,[2.008e+03 5.000e+00 5.000e+00 0.000e+00 4.000e+00 2.500e-01],24,B0006,254,871,00871.csv,,0.06952595566680789,0.09418623001298362,,,,,,,(-15.4501953125+471.41255950927734j),(926.5922241210938+109.7037353515625j),(824.4049555460612-26.007020513216652j),(799.211669921875-16.054121017456055j),,97.70057412693681,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       5.       0.      35.      53.968],24,B0006,255,872,00872.csv,1.5039974333050705,,,-0.0008208519094176578,0.0010096976995750016,-1.7510429704034998,-2.0150071612077523,0.0036902744049867433,0.6733747307759468,,,,,,,10.475898786645722,39.5867547936938,32.57089563557426,23.89672125029287,0.04036632805702307,4.02666129809132,3121.907,3121.907,1556.3934474474477,0.0,9.375393963294512,901.243092551283,-0.6952093294187689,4.183243008796117,3.43602719305159,2.4111946043456745,-0.0021134580891149957,0.24559891719465526,73.89424928579005,49.00563956903226
impedance,[2.0080e+03 5.0000e+00 5.0000e+00 1.0000e+00 2.9000e+01 2.4203e+01],24,B0006,256,873,00873.csv,,0.06923026401542158,0.09233738103251986,,,,,,,(-15.44525146484375+470.85094451904297j),(925.4287719726562+108.28190612792969j),(822.5391705830891-26.188564697901406j),(795.2525024414062-15.641103744506836j),,97.75147496130488,,,,,,,,,,,,,,,,,,,,
charge,[2.008e+03 5.000e+00 5.000e+00 2.000e+00 1.000e+00 1.789e+01],24,B0006,257,874,00874.csv,,,,0.013367663517158441,1.5208625762015822,0.5531008218082921,-3.722659239469784,-0.0004906535694827953,0.5894505227328192,,,,,,,-2.0248539878370977,28.79786265611228,25.625938785360578,23.884560096688855,-0.0011954263955775166,1.6048568151181284,10429.547,10429.547,5090.731867828418,0.0,2.8424130774621945,3061.425413448568,0.5295048486696006,4.20177036634956,4.169269558498214,3.2821563112618954,3.996056373867269e-05,0.07041232010148861,,
impedance,[2008    5    5    4   56   20],24,B0006,258,875,00875.csv,,0.06825231466048369,0.09343980119280403,,,,,,,(-20.6400146484375+476.5654525756836j),(925.8456420898438+109.6796875j),(823.2768567403157-26.028403719266255j),(797.8607788085938-54.59568786621094j),,98.142038381105,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       5.       5.      28.      13.937],24,B0006,259,876,00876.csv,1.4935201918040188,,,0.0021317995007170544,0.0015563666004580641,-1.7388746112390865,-2.0158858292130217,0.003852178632622737,0.6864768027433327,,,,,,,10.218502048755191,39.499752884420865,32.537854347094196,23.846991377084784,0.040071809452419345,4.020828997942116,3122.125,3122.125,1556.258093093093,0.0,9.377255982336859,901.4221493217537,-0.6800252668572364,4.182038001412004,3.436309312279291,2.4609139768640715,-0.00204075177947968,0.2415711613630848,73.37948251946334,48.426891670368924
impedance,[2008.       5.       5.       6.      21.      44.546],24,B0006,260,877,00877.csv,,0.06891786116947377,0.09149357719093887,,,,,,,(-15.09393310546875+474.4973449707031j),(926.7847290039062+111.42762756347656j),(822.2480087280273-25.92594289779663j),(793.4242553710938-7.904890060424805j),,98.30139643765852,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       5.       6.      53.      38.406],24,B0006,261,878,00878.csv,,,,0.03274093296226063,1.5201997802283505,0.5317686354461681,-3.7126007250396476,-0.00046619219189512136,0.5848591020187193,,,,,,,-2.1455939221239397,28.740807964185244,25.457904643596315,23.658602601204933,-0.0012141436848983464,1.6549254224184646,10807.094,10807.094,5288.092907397827,0.0,2.845576854241009,3176.491349584149,0.5274577342971272,4.201750349741588,4.170825436817314,3.2846723040099906,3.639149149784472e-05,0.06833483708684834,,
impedance,[2008.      5.      5.      9.     54.     58.25],24,B0006,262,879,00879.csv,,0.06960330384223117,0.09561343002331575,,,,,,,(-23.13946533203125+479.2820587158203j),(925.8145751953125+112.70321655273438j),(825.3632431030273-25.788860619068146j),(800.4332275390625-34.46434783935547j),,98.0359829552481,,,,,,,,,,,,,,,,,,,,
discharge,[2008.     5.     5.    11.    41.    31.5],24,B0006,263,880,00880.csv,1.4876323024497422,,,0.0001527234286281755,0.00120406950854599,-1.738622547139575,-2.0170367841185635,0.003851949015467215,0.6863796794736801,,,,,,,10.14062961749866,39.9686395722832,32.65645090520509,23.868790356430857,0.040813149714168724,4.103220643198136,3121.672,3121.672,1556.0419279279279,0.0,9.374287074824627,901.1369471855484,-0.675669970364603,4.182440318401142,3.430470227771154,2.378420264362521,-0.0020663561965101915,0.24728531582711172,73.09019933714036,47.8521754817127
charge,[2008.       5.       5.      17.      40.      16.687],24,B0006,264,881,00881.csv,,,,0.02252003541776488,1.5192170075794829,0.5282992088670135,-3.75500778976295,-0.0004655457255101239,0.578236560680513,,,,,,,-0.011101568654716232,29.03089109050934,25.836963360909557,24.441035456160982,-0.0008659714011440552,1.4725947905354364,10719.016,10719.016,5243.553920427864,0.0,2.8460055958019392,3149.850137527551,0.492429665373856,4.201796095184764,4.174750285186774,3.315305037032042,3.1752654243330454e-05,0.06059860581287904,,
discharge,[2008.       5.       5.      20.      40.       8.562],24,B0006,265,882,00882.csv,1.5302876214401704,,,0.0029248779956866757,0.0004792431384679534,-1.7870762809520677,-2.015207980747731,0.003187174347700568,0.6310954422556229,,,,,,,11.17939799132866,40.42668250871336,33.180785234653264,24.45395460946014,0.041553774210380215,4.098677157793769,3120.86,3120.86,1556.3573633633634,0.0,9.374993162486492,901.2040897580223,-0.728691446306577,4.189962701965466,3.4417311090871063,2.3844697219937414,-0.0022459825400476287,0.25068575483973593,75.18593614163545,47.2797249908003
impedance,[2008.      5.      5.     21.     33.     38.39],24,B0006,266,883,00883.csv,,0.07057714520177544,0.0924269028093456,,,,,,,(-21.40643310546875+473.54455757141113j),(926.2432861328125+112.5506820678711j),(823.1900609334309-26.061388889948525j),(797.5628662109375-15.393033981323242j),,98.07689033153805,,,,,,,,,,,,,,,,,,,,
charge,[2008.     5.     5.    22.     5.    32.5],24,B0006,267,884,00884.csv,,,,0.03537015733142634,1.5180297101958384,0.5473746353612304,-3.7165828196647213,-0.00047183683123000746,0.589384866916514,,,,,,,-2.244028020452614,29.11199322326797,25.705316618203263,23.897188064354452,-0.0012041985805901622,1.6741399766935643,10806.437000000005,10806.437000000005,5287.086675368313,0.0,2.843214842386093,3176.334184226651,0.5383534539290018,4.201926818039459,4.1691977730813585,3.276447092572885,3.863250113293486e-05,0.07096222396620294,,
impedance,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 5.2015e+01],24,B0006,268,885,00885.csv,,0.06944383967261045,0.09508674404018921,,,,,,,(-16.5322265625+475.4219722747803j),(924.9274291992188+114.0252914428711j),(824.7119140625-25.92779177427292j),(799.2120971679688-18.27581787109375j),,97.93942736402755,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,B0006,269,886,00886.csv,1.5040760088360112,,,-0.00011061741270281108,0.0013906428309179838,-1.7612682208672186,-2.013340550431054,0.0035650906945560927,0.6615169962236325,,,,,,,10.81775470351543,40.02451449021777,32.71220835503141,23.812647163051572,0.04216887866334973,4.174127825229612,3103.828,3103.828,1547.1489577039276,0.0,9.378610517433641,896.1375494784373,-0.6852347284766269,4.181214475643097,3.4355429213552537,2.448639661640692,-0.002114514866584625,0.24384503322302606,73.89810985080334,46.69086045842356
impedance,[2.0080e+03 5.0000e+00 6.0000e+00 2.0000e+00 3.1000e+01 5.9093e+01],24,B0006,270,887,00887.csv,,0.06983595497026351,0.09248565148585214,,,,,,,(-14.8880615234375+476.19688606262207j),(925.5142822265625+111.10871887207031j),(822.7854855855305-26.04860609769821j),(796.7724609375-36.18399429321289j),,98.48130776943252,,,,,,,,,,,,,,,,,,,,
charge,[2008.      5.      6.      3.      3.     53.39],24,B0006,271,888,00888.csv,,,,0.03253859735431452,1.5195332864665034,0.5362529770375111,-3.727192287204725,-0.0004668582042634258,0.5838771255160624,,,,,,,-2.0674289709568363,28.548022058686282,25.199061438892777,23.446272565266884,-0.0012088916599586215,1.666903343578407,10805.265,10805.265,5286.06707949249,0.0,2.847204269156322,3175.012076168403,0.5271336259631836,4.202109746188843,4.171119131265599,3.2826435724173706,3.621470701854828e-05,0.06799900029851622,,
impedance,[2008.       5.       6.       6.       5.      11.921],24,B0006,272,889,00889.csv,,0.0692409257238966,0.09541147475162996,,,,,,,(-20.47320556640625+477.031551361084j),(926.013916015625+109.98487854003906j),(824.9197387695312-26.338418881098427j),(798.8963623046875-53.99165725708008j),,97.59550759657596,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       6.       6.      37.       6.296],24,B0006,273,890,00890.csv,1.4887593608730894,,,-0.0015135654094825853,0.001681226390227438,-1.7545532300777185,-2.0143052426244057,0.003668622938064512,0.6692392427565726,,,,,,,11.090251038259318,40.02167483360719,32.543943889007906,23.379533041996073,0.043482354322764365,4.293837140083576,3095.094,3095.094,1542.7372333333333,0.0,9.381119176651591,893.6690960123905,-0.6857845708456596,4.182157933832856,3.4272336842373576,2.362869757217078,-0.0021333981182630793,0.24872769369277464,73.14557385723607,46.11208232338986
impedance,[2008.       5.       6.       7.      30.      10.578],24,B0006,274,891,00891.csv,,0.06990013486335687,0.09343565348198297,,,,,,,(-15.15411376953125+472.86223220825195j),(925.7891235351562+113.1451187133789j),(823.6650060017903-26.12683928012848j),(797.746826171875-35.343162536621094j),,97.91192922842403,,,,,,,,,,,,,,,,,,,,
charge,[2.008e+03 5.000e+00 6.000e+00 8.000e+00 2.000e+00 5.062e+00],24,B0006,275,892,00892.csv,,,,0.01563706252531745,1.518163005253035,0.5613395046884002,-3.7178619152316905,-0.0005010978392721918,0.5853944088450628,,,,,,,-1.8478106879092522,28.440539775376276,25.244891582118854,23.52403816172132,-0.0012209646062154072,1.6266976482305215,10208.062,10208.062,4973.971223991216,0.0,2.844168622378023,2991.8821833313937,0.5242870083154707,4.2017192249136555,4.170591339259446,3.2804947276742316,3.9214280948763956e-05,0.06839427772814011,,
impedance,[2008.       5.       6.      10.      53.      26.531],24,B0006,276,893,00893.csv,,0.07018023704211739,0.09580053634249773,,,,,,,(-17.6533203125+476.31554794311523j),(925.7399291992188+112.86934661865234j),(825.3823165893555-26.057585557301838j),(800.0866088867188-36.83112716674805j),,97.7722500126122,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       6.      11.      25.      21.031],24,B0006,277,894,00894.csv,1.4782779285546637,,,-0.0012282210190050597,0.006848118425125903,-1.7364250156958492,-2.01522796444188,0.003915710730505199,0.6892528926488453,,,,,,,10.70397669404603,40.078211781584145,32.6655410721976,23.483667289937664,0.04294316422596935,4.279541188128675,3095.781,3095.781,1542.6902606060607,0.0,9.380757330604087,893.6351798099606,-0.6632955066440336,4.1802491747767325,3.4307536518687556,2.479712742728869,-0.0020016091936058333,0.23981868986409427,72.63060118809538,45.53919813313746
impedance,[2008.       5.       6.      12.      18.      26.171],24,B0006,278,895,00895.csv,,0.07073773149658581,0.09452066543188685,,,,,,,(-15.40960693359375+477.3094844818115j),(926.72216796875+110.35934448242188j),(824.1915270487467-26.09466125567754j),(797.06591796875-17.055086135864258j),,98.085828822386,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       6.      12.      50.      20.781],24,B0006,279,896,00896.csv,,,,0.04022123064045167,1.5196045434514844,0.5272464603595833,-3.7203502596234315,-0.00046272610482480324,0.5797335457318953,,,,,,,-1.6171221488306742,28.73984325523221,25.478299525410506,23.930176119667124,-0.0011255779271508622,1.5936036426423175,10807.219,10807.219,5289.800881636882,0.0,2.8487665039679584,3175.8907959207418,0.5219730418459321,4.201926859597692,4.17248276051658,3.2862606278339714,3.457053252171903e-05,0.06607141031678425,,
impedance,[2008.       5.       6.      15.      51.      41.546],24,B0006,280,897,00897.csv,,0.07032112501568692,0.09530176637205882,,,,,,,(-19.544189453125+475.9797172546387j),(924.8104858398438+112.25011444091797j),(825.2462819417317-26.045824090639748j),(799.0377197265625-15.5859375j),,97.98581917533184,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       6.      16.      23.      36.296],24,B0006,281,898,00898.csv,1.478459982215684,,,-0.0006417338532401758,0.0002472528891452739,-1.7371686757879778,-2.0164424024266667,0.003917081942675092,0.6891473173604608,,,,,,,10.785643961306214,40.565789328351094,33.160922870564626,23.948764926788748,0.04304473832511269,4.287969337587418,3094.328,3094.328,1542.4159666666667,0.0,9.377181074206375,893.294112884201,-0.6683546943391705,4.182775550999248,3.430880434209888,2.4609902569842412,-0.002019647598331832,0.2412584602938845,72.63954583009604,44.97034726554568
impedance,[2008.       5.       6.      17.      16.      40.109],24,B0006,282,899,00899.csv,,0.07084182825182998,0.09379226536803063,,,,,,,(-15.19879150390625+474.1655330657959j),(925.9940185546875+112.86143493652344j),(823.7436421712239-25.876733104387917j),(797.9136352539062-15.27983283996582j),,98.25387877586418,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       6.      17.      48.      34.906],24,B0006,283,900,00900.csv,,,,0.03596754447940961,1.5197897213415825,0.5256098272283878,-3.7196598180974716,-0.0004630008245506817,0.5805155048227831,,,,,,,-1.791668507029577,29.323806526810927,26.03924515455654,24.363105107496228,-0.0011552733813587112,1.614950432552177,10805.906,10805.906,5289.648819782496,0.0,2.848531166503912,3176.4610576203722,0.5216077396182932,4.201876108488853,4.172394176533348,3.288103063162418,3.471327944027255e-05,0.06635913419541761,,
impedance,[2008.       5.       6.      20.      49.      54.421],24,B0006,284,901,00901.csv,,0.06930780981897802,0.09454813120638911,,,,,,,(-17.7197265625+475.7863121032715j),(925.7457275390625+112.60809326171875j),(824.6132202148438-26.03762928644816j),(798.451904296875-36.161842346191406j),,98.19918041925548,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       6.      21.      21.      49.265],24,B0006,285,902,00902.csv,1.473214844899973,,,-0.0021618830532036367,0.001003005257382598,-1.7358183569582517,-2.0141732645976056,0.003938793000673755,0.6899134259363504,,,,,,,10.54887999612054,40.75221353269305,33.414445545408455,24.305636072230342,0.042644016423913064,4.242923162320275,3086.531,3086.531,1538.2373343465044,0.0,9.381283109132692,890.9769236277542,-0.6650535871266481,4.182970513713943,3.431984614031654,2.4794507375590507,-0.0020129917460533493,0.2403918787539756,72.38184227571321,44.40142634253265
impedance,[2008.       5.       6.      22.      14.      45.453],24,B0006,286,903,00903.csv,,0.07177894475349142,0.09233933765862073,,,,,,,(-16.7327880859375+477.93712997436523j),(926.602783203125+111.93864440917969j),(824.1827634175618-26.317439774672188j),(798.0145263671875-12.616291046142578j),,98.40844050508333,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       6.      22.      46.      40.375],24,B0006,287,904,00904.csv,,,,0.020851026575193887,1.5201851824809516,0.5305256662407059,-3.7361043865059695,-0.0004703618519315543,0.5800033188275904,,,,,,,-1.9918875186219758,29.28336283016691,25.97604259369371,24.237954418282285,-0.0012309927096881125,1.665851010706202,10655.937000000005,10655.937000000005,5211.362229900159,0.0,2.8486207659254426,3130.518673271533,0.5196799401225176,4.201796006870495,4.172402910068512,3.2864892242104498,3.5215136762528156e-05,0.06626174980356209,,
impedance,[2.0080e+03 5.0000e+00 7.0000e+00 1.0000e+00 4.5000e+01 3.0125e+01],24,B0006,288,905,00905.csv,,0.07066012489753228,0.09558033908197718,,,,,,,(-25.491943359375+477.59922790527344j),(928.6921997070312+114.05987548828125j),(825.7781842549641-26.184733867645264j),(796.7301025390625-1.374795913696289j),,97.8605856492603,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,B0006,289,906,00906.csv,1.4675164935067897,,,-0.0026314336308052356,0.001953863417311998,-1.7297302660430056,-2.0145333122938633,0.004020046750230145,0.696447397100997,,,,,,,10.548125019764623,40.71162611325717,33.3541679486525,24.16642252229391,0.042856753425049285,4.274654939428474,3085.625,3085.625,1537.6691367781154,0.0,9.37795245149246,890.6607632495802,-0.663486713843128,4.182588389688278,3.426913589626702,2.421513989921717,-0.0020144605204298425,0.24353313719762423,72.10187145326269,43.83452378213942
impedance,[2008.       5.       7.       3.      10.      20.671],24,B0006,290,907,00907.csv,,0.07090729696873323,0.0926979751716576,,,,,,,(-16.4012451171875+471.8355236053467j),(925.4562377929688+111.32948303222656j),(823.8274828592936-26.124931812286377j),(798.2589721679688-36.88899230957031j),,97.74972818206957,,,,,,,,,,,,,,,,,,,,
charge,[2008.      5.      7.      3.     42.     15.75],24,B0006,291,908,00908.csv,,,,0.02002847517031867,1.5198322885662567,0.5556766910790686,-3.7314326696173303,-0.0005024155765098736,0.58149720973682,,,,,,,-1.974675672655735,29.144799251099133,25.919206758618333,24.087656315561713,-0.0012941934462885434,1.6716922269752494,10117.172,10117.172,4928.525621846409,0.0,2.846164910671877,2964.3756319758813,0.5188647045757322,4.20180072733435,4.171688063914414,3.28561007295432,3.8205048887783996e-05,0.06695477459495376,,
impedance,[2008.       5.       7.       6.      32.       6.906],24,B0006,292,909,00909.csv,,0.07048796563268331,0.09637484690828765,,,,,,,(-19.49298095703125+478.7542495727539j),(925.6860961914062+113.2093276977539j),(825.912036895752-26.005758802096047j),(800.4285888671875-14.968648910522461j),,97.8723044733289,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       7.       7.       4.       2.109],24,B0006,293,910,00910.csv,1.4516292657521335,,,0.0022842823613843767,0.002464932477340866,-1.7278671098991139,-2.0150807231044525,0.004064811878422056,0.698121088593313,,,,,,,10.42764640967528,40.58721297402195,33.13634596100404,23.980795554734595,0.04306603410637364,4.272886579538151,3067.203,3067.203,1528.1987584097858,0.0,9.378158337188564,885.266024264843,-0.658789902693234,4.180388252515709,3.4220422356705154,2.3927989623544175,-0.0020196330386678518,0.24505211094966728,71.32130179126342,43.269813984061884
impedance,[2008.      5.      7.      7.     56.     39.25],24,B0006,294,911,00911.csv,,0.07018463941503206,0.09351139693183291,,,,,,,(-15.8243408203125+472.23765754699707j),(925.6979370117188+110.48966979980469j),(823.5737152099609-26.157483637332916j),(798.0501098632812-36.13530349731445j),,97.62887960625655,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       7.       8.      28.      34.453],24,B0006,295,912,00912.csv,,,,0.03555198367430458,1.519187349144833,0.5190921315878818,-3.7359698146172473,-0.00045745632055413404,0.5739164676230412,,,,,,,-2.0833425941731,28.784111097347363,25.445615862630408,23.69391699291558,-0.0012477912610801333,1.6851765440502913,10805.86,10805.86,5291.190467202488,0.0,2.8514630448621587,3175.567350770985,0.5189512969373795,4.201611600487684,4.174044409713007,3.2832134531371553,3.264912281098617e-05,0.06401331034258256,,
impedance,[2008.       5.       7.      11.      29.      54.546],24,B0006,296,913,00913.csv,,0.071253157527167,0.09693308592499948,,,,,,,(-26.50372314453125+476.9392318725586j),(926.0042114257812+114.65936279296875j),(827.1080843607584-25.93161912759145j),(801.283447265625-15.047914505004883j),,97.60462234923867,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,B0006,297,914,00914.csv,1.4519237720967177,,,0.002433847446341006,0.0011413024919993738,-1.7269073147637581,-2.0151017082510445,0.004089551065980083,0.6989995507446921,,,,,,,10.587944230911592,40.37035790264624,32.92241762841388,23.638284377724087,0.04376855835039142,4.331246781656428,3058.157,3058.157,1523.988064417178,0.0,9.379920519026198,882.7245047893865,-0.6510779317189601,4.182476201666448,3.4202687142856667,2.410475236770924,-0.0019972597749311123,0.2445224118963859,71.33577144710263,42.711217693544256
impedance,[2008.      5.      7.     12.     54.     18.25],24,B0006,298,915,00915.csv,,0.07186743983607999,0.09465159812302526,,,,,,,(-15.61712646484375+474.18602752685547j),(926.6123657226562+112.600341796875j),(825.2551676432291-26.26114418109258j),(799.2885131835938-35.22257614135742j),,97.84632435098625,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       7.      13.      26.      13.671],24,B0006,299,916,00916.csv,,,,0.034636097469635925,1.5183389764551052,0.5158010234199554,-3.7365704864341165,-0.00045569524773183504,0.5719192364733714,,,,,,,-1.7352807718729117,28.679483623785192,25.395678108430275,23.776359667744018,-0.0011846578804966081,1.6356482280267695,10806.328,10806.328,5292.004129115893,0.0,2.852034088102577,3176.2027011757505,0.5150673714955731,4.201714765160048,4.174780078270172,3.2849485831676315,3.1699160596239916e-05,0.06280481872152703,,
impedance,[2008.       5.       7.      16.      27.      34.437],24,B0006,300,917,00917.csv,,0.07290881656804299,0.0968587759009549,,,,,,,(-23.478515625+478.71923637390137j),(925.8611450195312+109.70252990722656j),(827.1919759114583-25.967991669972736j),(797.4223022460938-34.69947814941406j),,98.02418548781478,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       7.      16.      59.      29.937],24,B0006,301,918,00918.csv,1.4471484694777745,,,0.000325340343007228,0.0003841275623097243,-1.7211995934038338,-2.015773418279684,0.004170441762876174,0.705261585612315,,,,,,,10.625238457661307,40.667923693760464,33.20338483123576,23.829441222036376,0.043931152985190604,4.359498212766225,3058.812,3058.812,1524.1397116564417,0.0,9.380946429118808,882.8212260151081,-0.6418008588347521,4.182567814531136,3.4248208106770663,2.4915333699239977,-0.0019260100844147865,0.23871895764328246,71.10115176336829,42.152508075088505
impedance,[2008.       5.       7.      17.      51.      59.125],24,B0006,302,919,00919.csv,,0.07182020327017155,0.09406289629370085,,,,,,,(-20.1357421875+473.831844329834j),(925.5484619140625+112.62593078613281j),(825.1815223693848-25.76428945859273j),(799.084228515625-13.876705169677734j),,98.23304140681827,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       7.      18.      23.      54.687],24,B0006,303,920,00920.csv,,,,0.02021395371352739,1.5194792004322968,0.5170220533466728,-3.7308436109738667,-0.00045942245655023476,0.5726448654978363,,,,,,,-1.8099269370269724,29.19580828168184,25.907732220074237,24.237738530612976,-0.0012056421492579385,1.6474982543676802,10744.828,10744.828,5261.076480563527,0.0,2.8525348443775678,3156.9867847786104,0.5122761417757733,4.2018926754376515,4.174543851075507,3.29127899623165,3.2182355911153384e-05,0.06314821351056608,,
impedance,[2008    5    7   21   24   14],24,B0006,304,921,00921.csv,,0.0725103674563298,0.09660159139822988,,,,,,,(-17.50396728515625+477.4936103820801j),(926.66015625+112.59861755371094j),(827.1292457580566-26.296694040298462j),(800.0997314453125-15.139892578125j),,97.67155948276466,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.       7.      21.      56.       9.656],24,B0006,305,922,00922.csv,1.4468538105659885,,,-0.002504319578589727,0.001218107513799628,-1.721141114732718,-2.0165661835906454,0.0041707424656651625,0.70520381156388,,,,,,,10.593256428645383,40.990356883952465,33.533950654066935,24.20984647694025,0.04380523597898138,4.344683946650958,3058.578,3058.578,1523.8669601226995,0.0,9.381024570357317,882.8286361173831,-0.646952229033027,4.182606347806988,3.4234990883192666,2.444861994529003,-0.0019572982496398805,0.24156011251597115,71.08667461161282,41.59563602383531
impedance,[2008.      5.      7.     22.     48.     38.75],24,B0006,306,923,00923.csv,,0.07177478049617578,0.09532003488084542,,,,,,,(-18.576904296875+474.0801067352295j),(926.677490234375+113.11357879638672j),(825.2284825642903-26.18041044473648j),(799.5721435546875-14.763748168945312j),,97.76119993307601,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.       7.      23.      20.      34.515],24,B0006,307,924,00924.csv,,,,0.039294918848133756,1.520201034939838,0.5142582127835251,-3.7302994526820052,-0.0004558608447554381,0.5722382694810308,,,,,,,-1.964937000580779,29.373049314501156,26.05226931839347,24.32231510818399,-0.0012344377265271717,1.6784222986872868,10804.797000000006,10804.797000000006,5290.498464072634,0.0,2.8524963056889545,3175.056999728426,0.5146157653582373,4.201797518925969,4.174566149404988,3.2913541777932447,3.193038005637219e-05,0.06321747386672572,,
impedance,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 2.1000e+01 5.4109e+01],24,B0006,308,925,00925.csv,,0.07088794010729621,0.09740741420439394,,,,,,,(-17.89556884765625+473.1689262390137j),(925.9019775390625+111.64605712890625j),(826.8456064860026-26.04861408472061j),(802.0101928710938-15.066034317016602j),,97.17118959394578,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,B0006,309,926,00926.csv,1.4416741930284678,,,0.001303260523863162,0.00043057445010054817,-1.7200547727480755,-2.018144057635402,0.0041959436976366175,0.7063056423778308,,,,,,,10.546081371107789,40.997744028174516,33.5767934055627,24.27322345224107,0.04382731753684188,4.336933667265993,3049.328,3049.328,1519.025975384615,0.0,9.382193338926468,880.2302279384583,-0.6403018032583412,4.183047552179642,3.4247420964314874,2.4840755398082255,-0.0019316409611291694,0.2394044963910197,70.8321901683239,41.038877359229105
impedance,[2008.       5.       8.       3.      46.       9.968],24,B0006,310,927,00927.csv,,0.07036836968833657,0.09274330283644272,,,,,,,(-24.26708984375+476.52024841308594j),(925.8228759765625+115.1087646484375j),(824.0224253336588-25.814148505528767j),(799.4682006835938-13.776212692260742j),,98.09921202091982,,,,,,,,,,,,,,,,,,,,
impedance,[2008.       5.       9.      11.      53.      10.593],24,B0006,311,928,00928.csv,,0.07141473238066469,0.09614920599785416,,,,,,,(-21.70660400390625+479.01200103759766j),(925.9737548828125+111.02916717529297j),(825.9324709574381-25.571669181187946j),(799.9472045898438-36.865562438964844j),,98.4167142022667,,,,,,,,,,,,,,,,,,,,
